Nome: MACEIO
Codigo Estacao: 82994
Latitude: -9.55138888
Longitude: -35.77083332
Altitude: 84.12
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2021-04-07
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2005-05-31;14;68,3;null;null;147,5;7,5;26;394;1003,9;29;24,8;20,9;85,2;7,1;2,3;49,7;null;
2005-06-30;14;60,4;null;null;160,3;7,5;28;346,6;1005,6;28,1;24;19,2;83,8;5,8;2,2;50;null;
2005-07-31;14;60,6;null;null;198;6,8;25;162;1007,7;27,5;23,4;18,9;81,1;7;2,2;50;null;
2005-08-31;14;67,7;null;null;183,8;7,2;28;211,9;1007,4;27,5;23,2;18,9;82,2;6,4;2,5;50;null;
2005-09-30;14;74,8;null;null;209,4;6,5;13;44;1006,7;28,4;24,2;19,8;77,6;7,7;3,3;50;null;
2005-10-31;14;79,8;null;null;231,6;5,7;10;32,4;1005,2;29,9;25,4;21,5;74,2;7,3;3,5;50;null;
2005-11-30;14;86,2;null;null;282;5,4;5;12,1;1002,9;31,2;26,3;21,8;70,7;9,1;4,1;50;null;
2005-12-31;14;91;null;null;272,4;5,8;14;91,5;1002;30,5;25,9;21,8;74,3;8,2;3,4;50;null;
2006-01-31;14;129,2;null;null;255,2;5,8;11;57,8;1003;30,1;26;21,6;71,2;7,2;3,4;50;null;
2006-02-28;14;112,5;null;null;223,4;5,3;6;10,6;1001,9;31,8;27;22,9;70,2;8,6;3,6;50;null;
2006-03-31;14;112,8;null;null;254,2;5,6;11;114,2;1002,2;31,8;27,1;23,3;73,1;7,9;3;50;null;
2006-04-30;14;84;null;null;206,2;6,4;18;157,1;1001,9;30,4;26,2;22,7;78,7;7,1;2,3;49,4;null;
2006-05-31;14;66,5;null;null;155,2;7,6;23;590,1;1004,6;29,2;25,1;21,6;82,1;5,4;1,8;50,7;null;
2006-06-30;14;67,2;96,6;96,6;140,4;7,7;28;349,4;1006,3;27,8;24,3;21,1;82,8;11,1;2,5;50,5;null;
2006-07-31;14;64,9;92,5;92,5;170,1;7,2;26;234,4;1007,5;27,2;23,7;20,4;82,9;9,6;2,1;50,2;null;
2006-08-31;14;79,9;89,1;89,1;208,3;7,1;20;119;1007;28;24,1;20,1;79,6;6,3;2,4;50;null;
2006-09-30;14;97,6;103,5;103,5;240,3;6,4;13;135,5;1006,6;28,6;24,4;20,1;77,7;6,9;3,1;50;null;
2006-10-31;14;97,3;122,8;122,8;230;5,7;9;66,6;1004,4;29,8;25,4;20,8;74,8;7;3,4;50,5;null;
2006-11-30;14;104,1;128,9;82,4;278,7;5,6;6;38,4;1002,9;30,8;25,9;21,2;74,6;9,2;4;51;null;
2006-12-31;14;null;null;null;null;5,8;5;15,6;1003,7;30,9;26,1;21,2;73,6;9,6;4;50;null;
2007-01-31;14;null;null;null;null;6,4;null;null;1003,5;null;null;null;98;8,8;3,8;50;null;
2007-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-02-29;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
