Nome: OURICURI
Codigo Estacao: 82753
Latitude: -7.87944443
Longitude: -40.09194444
Altitude: 462.01
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2009-10-31;5;247,5;150,2;39,3;273,7;4,5;6;38,7;959,6;34,5;28,1;22,8;50,8;5,5;2,6;60;null;
2009-11-30;9;271,9;149,7;12,2;293,4;3,7;4;11,9;958,7;35,1;28,7;23;44,9;7;3;60;null;
2009-12-31;5;212,6;151;151;204,9;6,8;10;178,4;959,4;33,1;27,4;22,8;57,1;6;2,6;58,6;null;
2010-01-31;9;107,8;143,2;143,2;225,5;5,4;11;179,7;959,9;30,6;25,3;21,4;73,5;4,8;2,1;58,1;null;
2010-02-28;9;157,9;134;64,8;198,8;5,6;8;21,6;959,4;33,1;27;22,7;64,4;5,8;2,8;59,8;null;
2010-03-31;5;178,4;149;114,5;245,6;5,1;8;107,4;959,3;34;27,7;23,1;62,6;5,5;2,2;58,6;null;
2010-04-30;14;96,4;133,6;133,6;207,3;5,8;15;249,5;960,1;30,3;25,4;22,2;77,3;5,3;2,4;57,7;null;
2010-05-31;14;137,8;136,2;75,1;231,8;4,8;4;,9;960,6;31,8;25,5;21,1;66,6;5,6;2,4;60;null;
2010-06-30;14;135,1;126,7;36,3;143,6;6,3;9;19,3;963,5;29,5;24;20,4;69,2;6,1;3,2;57;null;
2010-07-31;14;189,8;131,6;12,6;190,7;6;5;6,3;963,7;29,8;24;19,7;60,5;7,5;3,8;56,9;null;
2010-08-31;14;217,8;132,7;4;247,6;3,9;3;2,2;963,9;30,5;24,3;19,6;54,5;6,6;3,9;59,8;null;
2010-09-30;14;253,8;134,1;4,3;240,8;3,8;4;3,8;962,1;32,1;25,5;20,2;50,6;7,8;4;58,4;null;
2010-10-31;9;244,7;149,8;36,1;269;3,6;4;36;959,8;34,4;27,9;22,4;49,3;6,1;2,9;59,6;null;
2010-11-30;9;268,8;150,4;0;301,1;3,9;0;0;958;35,3;29;23,2;44,5;5,8;2,8;60;null;
2010-12-31;14;162,7;146,3;111,9;190,5;6,2;13;111,9;957,6;31,7;26,3;22,3;66,1;6;2,2;56,9;null;
2011-01-31;9;140,2;145,2;81,9;221,2;6;8;81,9;958,3;31,4;25,7;21,5;66,7;5;2,2;59,6;null;
2011-02-28;14;131;129,1;95,7;157,1;6,9;11;95,7;959,1;31,6;26;22,1;70,1;6,3;2,5;57;null;
2011-03-31;9;93,3;140;135,3;236;5,8;16;135,3;959;31;25,4;21,7;76,5;4,5;1,8;60;null;
2011-04-30;14;107,2;131,5;88,1;210,5;6,1;11;88,1;959,8;30,5;24,9;21,6;75,4;4,6;2,2;59,1;null;
2011-05-31;14;89,6;130;130;167,5;7,1;8;167,7;961,1;28,2;23,7;20,6;78;6,3;2,8;58,9;null;
2011-06-30;14;123,2;123,5;36,7;197,6;5,2;6;11,9;962,6;29,2;23,2;19,2;70,1;5,6;2,8;58,9;null;
2011-07-31;14;165,8;129,1;19,6;204,4;6,2;6;11,2;963,1;29,4;23,4;18,9;62,7;7,5;3,4;58,3;null;
2011-08-31;14;228,3;134,9;28,9;289,7;3,6;4;26,4;963;31,5;24,8;19;52,8;6,6;3,4;59,4;null;
2011-09-30;14;247,2;133;3,2;232,1;4,1;1;2,3;963,5;31,6;25,2;20;52,2;7,3;3,8;59,9;null;
2011-10-31;14;236,1;147,5;59,3;271,4;4,6;3;59,1;959,2;33,6;27,5;22,1;54,9;6;2,8;59,6;null;
2011-11-30;9;196,2;143,6;55,2;217,9;6,4;4;55,1;959,1;32,8;27,1;22,5;59,5;6,1;2,8;59,6;null;
2011-12-31;9;240,8;152,6;44,2;268,9;4,6;4;44,2;958,9;34;27,8;22,8;55,7;5,6;2,7;59,4;null;
2012-01-31;9;220;150,6;53,2;206,6;6,3;6;53,2;959,3;33;27,2;22,8;59,6;6,6;2,8;59,1;null;
2012-02-29;14;170,5;135,9;76,1;201,1;6,5;5;76,1;959,5;31,9;26,3;22;64;5,6;2,7;57,9;null;
2012-03-31;9;217;146,2;21,2;255,4;5,2;5;14,9;959,7;33,3;27,1;22,4;58,4;5,1;2,7;59,4;null;
2012-04-30;14;231;140,9;3,6;268,8;4,3;2;3,6;959,8;34,1;27,6;22,3;53,3;5,6;2,6;60,3;null;
2012-05-31;14;230,5;140,8;3,4;257,3;4,6;2;3,4;961,5;32,5;26,7;21,8;53,4;5,8;3;60;null;
2012-06-30;9;223,9;132,5;0;250,4;3,9;0;0;962,9;31,5;25,8;21,2;53,2;6,6;3,3;60;null;
2012-07-31;14;210,7;132,7;12,6;221,7;5,2;7;12,6;963,6;29,9;24,4;19,8;56;6,3;4,1;58,6;null;
2012-08-31;14;248;133,1;2,2;239,9;4,2;1;2,2;964,8;30,3;24,4;19,5;51,3;7,3;4,4;58,5;null;
2012-09-30;9;309,8;137,1;1,4;276;2,8;1;1,4;963,5;32,6;26,3;20,4;43,1;7,5;3,9;60;null;
2012-10-31;9;293,8;148,3;,5;293,5;3,4;1;,5;960,5;33,7;27,6;21,3;43,7;6,6;3,7;60;null;
2012-11-30;9;263,6;152;25,3;234,7;5,1;5;25,3;958,5;35,1;29,3;24,3;47,6;7,5;2,6;58,7;null;
2012-12-31;9;266,8;158,1;6,7;258,3;5,7;2;6,7;958,5;34,5;29,2;24,3;47,4;5;2,3;60;null;
2013-01-31;9;206,1;152,5;141,3;202,7;7;11;141,3;959,7;33;27,7;23,6;59,3;9,3;2,7;59,4;null;
2013-02-28;9;249;140;1,1;229,1;5,5;1;1,1;959;34,2;28,7;24;48,5;5,5;2,5;60;null;
2013-03-31;9;240,5;152,2;49,9;239,9;5,6;null;49,9;959,5;34,4;28,8;24,2;54,8;5,5;2,7;60;null;
2013-04-30;9;162,8;138,5;89;189,8;6,7;null;89;960,5;32;26,9;23,2;64,3;5,5;2,7;59,4;null;
2013-05-31;14;189,8;140,4;13,3;215,8;5,6;null;13,3;961,5;32;26,7;22,3;56,9;6,3;3;59,6;null;
2013-06-30;9;212,3;133,8;1,5;225,3;4,8;null;1,5;962,3;31,6;26,2;22;54,1;6,6;3,3;60;null;
2013-07-31;9;197,8;133,4;30,5;205,2;4,9;null;30,5;963,7;29,9;24,6;20,4;57,7;6,3;3,6;59,1;null;
2013-08-31;9;243,5;136,7;,3;266,1;3,8;null;,3;963;30,8;25,3;20,5;51,9;6,6;4;59;null;
2013-09-30;14;290,7;139,2;0;267,1;3,3;null;0;962,2;33;26,9;21,6;47,3;7,5;3,8;60;null;
2013-10-31;9;304,4;150,1;,4;280,6;4,1;null;,4;960,7;34,2;28,2;22,9;46,2;6,8;3,4;60;null;
2013-11-30;9;285,2;148,9;2,7;209,3;6;null;2,7;958,8;33,7;28,5;23,7;49,4;6,3;3,1;60,4;null;
2013-12-31;5;228,8;152,9;97,4;221,6;5,7;null;97,4;959,1;33,5;27,9;23,6;58;5,5;2,6;59,5;null;
2014-01-31;9;258,8;152,8;29,2;266,9;5,5;null;29,2;960,1;33,2;27,8;23,5;55,6;5,5;2,9;60;null;
2014-02-28;9;176,4;132,4;132,4;162,4;6,7;null;135,9;959,5;31,3;26,6;22,8;65,5;5,8;2,8;58,6;null;
2014-03-31;5;120,3;141,7;108,7;198;6,1;null;107,7;960,1;31,1;26;22,6;71,5;5,1;2,3;58,6;null;
2014-04-30;14;112,6;134,5;79,8;181,9;6,5;null;78,7;960,7;31,1;25,8;22,1;71,6;5;2,3;59;null;
2014-05-31;9;126,6;133,8;26,5;196,6;6,3;null;25,6;961,6;30;24,9;21,1;68,9;5,8;2,7;58,2;null;
2014-06-30;14;184,5;129,5;6;190;5,6;null;5,7;962,9;30,2;25;20,8;59,2;5,6;3,2;59,1;null;
