Nome: BOM JESUS DA LAPA
Codigo Estacao: 83288
Latitude: -13.25111111
Longitude: -43.40527777
Altitude: 447.75
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2010-12-31;0;122,3;146,6;103,4;208,1;6,2;14;97,3;1007,4;958,9;31,9;26,3;22,1;74,5;3,3;1;53,9;
2011-01-31;0;116;138,5;130,6;244,6;5;12;129,8;1008,5;959,9;31,8;26,1;21,6;72,3;2,5;1;53,3;
2011-02-28;0;147,3;138,9;74,7;192,2;6,3;11;70,1;1009,1;960,6;33,9;27,1;22,1;65,9;3,3;,9;53,3;
2011-03-31;18;94,4;126,9;126,9;199,3;6,1;16;168,1;1009,7;961;31;25,7;21,7;80,1;3,3;1;53,9;
2011-04-30;14;135,4;121;62,1;276,8;4,5;8;35,8;1010,8;962;31,9;25,8;21,1;70,7;2,5;1,2;53,3;
2011-05-31;14;207,9;111,4;22,6;270,4;3,6;4;10,1;1011,8;962,9;32;25,1;19,3;59,3;3,3;1,3;52,8;
2011-06-30;14;214;104,8;4,6;260,2;2,2;0;0;1013,1;964,2;32,2;24,9;18,1;52,8;3,3;1,6;53,3;
2011-07-31;14;244,9;100,7;1,6;312,4;1,1;0;0;1014;964,8;32,3;24,4;17,2;46,5;3,3;1,6;53,3;
2011-08-31;14;275,6;132,9;,7;322,4;1,2;0;0;1013,1;964,3;34,1;26,4;19,3;44,3;3,3;1,3;53,3;
2011-09-30;14;301,7;137,7;,2;304;1,7;0;0;1013,2;964,6;34,6;26,7;19;39,5;3,3;1,5;53,3;
2011-10-31;14;223,6;161,4;93,4;null;6;9;94,1;1008,9;960,6;33,9;27,5;22,1;58;3,3;1,4;53,3;
2011-11-30;18;116,6;119,4;119,4;170,1;7,2;14;134,5;1010,4;961,5;30,6;25;20,6;73,5;2,6;1,3;53,9;
2011-12-31;0;120,8;136,5;136,5;222,9;5,8;10;198,9;1009,6;960,9;31,6;25,9;21,1;71,9;5,1;1,1;53,3;
2012-01-31;23;158,6;146,2;96,7;227,7;6;7;48,6;1009,9;961,4;32,2;26,5;21,3;66,4;2,5;1;53,3;
2012-02-29;18;183,4;142,1;54,9;229,1;5;9;35,9;1009,7;961,2;33,6;26,8;21,4;60,6;3,3;1,3;53,7;
2012-03-31;23;235,9;173,9;55,4;273,2;3,7;3;48,2;1009,2;961;34,9;28,4;22,4;54,7;3,3;1,3;53,3;
2012-04-30;23;251,2;170,5;2,3;305,9;2,6;0;0;1008,9;960,9;35,9;28,7;22,2;47,6;3,3;1,2;53,3;
2012-05-31;14;224,3;132,6;34;267,6;3,6;6;33,7;1012;963,3;33,3;26,4;20,5;53,6;3,3;1,4;53,3;
2012-06-30;14;242;120,4;2,3;288;2,3;2;2,2;1013,2;964,5;33,4;26,1;19,6;49;4;1,4;53,3;
2012-07-31;14;257,5;110,4;0;309,7;1,7;0;0;1014;965;32,6;25,1;17,8;47,6;3,5;1,5;53,2;
2012-08-31;14;278,7;110,2;0;298,1;2,3;0;0;1015,7;966,6;32,2;25;18,1;45,1;3,3;1,6;53,3;
2012-09-30;14;318,2;162,5;0;298,3;2,3;0;0;1012,4;964,1;35,9;28,1;20,7;40,8;3,3;1,3;53,3;
2012-10-31;14;332,1;191,7;15,4;266;3,2;2;15,4;1009;961;36,5;29,5;22;41,7;3,3;1,3;53,3;
2012-11-30;23;95,7;110,5;110,5;111;7,9;22;293,8;1009,6;960,7;30,3;25,5;21,8;80,2;2,5;1,1;53,3;
2012-12-31;23;227,7;188,2;85,8;321,6;3,5;1;2,8;1008;959,8;34,9;28,5;22,2;55,9;2,5;1,1;52,6;
2013-01-31;23;153,4;160,9;141,4;196,4;6,8;15;75,3;1010;961,3;32,8;27;22,5;70,6;3,6;1,1;53,1;
2013-02-28;14;233,7;174,9;43,3;261,4;3,4;2;34;1008,3;960,4;36;29;22,7;58,7;3,3;1,3;52,9;
2013-03-31;23;209,7;182,2;80,5;264;4,4;11;78,6;1008,9;960,8;35,3;28,6;22,8;65,4;7;1,2;50,7;
2013-04-30;18;158,8;132;58,6;246,1;4,4;6;58;1011,1;962,4;32,7;26,6;21,5;66,6;2,5;1,2;53,7;
2013-05-31;18;223;140,9;16,4;278,6;3,1;1;16;1011,7;963,2;33,9;27;20,9;54,3;2,5;1,2;54,4;
